Name,Table_Number,UnionSuperclassStrategy,UnionSubclassStrategy,JoinedSubclassStrategy,ForeignKeyEmbeddingStrategy,OwnAssociationTableStrategy,InsertTime,SelectTime,Average Time,SpaceConsumption,Pareto_Frontier
CSOS_Sol_675,12,3,8,1,2,2,5525.0,511.0,3018.0,336.0,0
CSOS_Sol_676,12,3,7,2,2,2,5375.0,511.0,2943.0,352.0,0
CSOS_Sol_673,12,3,7,2,2,2,5349.0,495.0,2922.0,352.0,0
CSOS_Sol_674,12,3,8,1,2,2,5044.0,500.0,2772.0,336.0,1
CSOS_Sol_679,12,3,8,1,2,2,5315.0,507.0,2911.0,336.0,0
CSOS_Sol_677,12,3,7,2,2,2,5476.0,537.0,3006.5,352.0,0
CSOS_Sol_678,13,3,9,1,1,3,5215.0,509.0,2862.0,368.0,0
CSOS_Sol_671,13,3,9,1,1,3,5808.0,509.0,3158.5,368.0,0
CSOS_Sol_672,12,3,8,1,2,2,5414.0,511.0,2962.5,336.0,0
CSOS_Sol_670,12,3,7,2,2,2,5500.0,563.0,3031.5,352.0,0
CSOS_Sol_697,11,0,8,3,3,1,6029.0,610.0,3319.5,368.0,0
CSOS_Sol_698,12,3,6,3,2,2,5228.0,500.0,2864.0,368.0,0
CSOS_Sol_695,14,3,9,2,0,4,5787.0,496.0,3141.5,416.0,0
CSOS_Sol_696,11,0,9,2,3,1,6086.0,638.0,3362.0,352.0,0
CSOS_Sol_699,12,6,5,1,2,2,5432.0,512.0,2972.0,304.0,0
CSOS_Sol_690,13,3,9,1,1,3,5555.0,516.0,3035.5,368.0,0
CSOS_Sol_693,13,3,8,2,1,3,5877.0,508.0,3192.5,384.0,0
CSOS_Sol_694,14,3,10,1,0,4,5701.0,483.0,3092.0,400.0,0
CSOS_Sol_691,13,3,8,2,1,3,5659.0,554.0,3106.5,384.0,0
CSOS_Sol_692,14,3,10,1,0,4,5830.0,510.0,3170.0,400.0,0
CSOS_Sol_602,11,0,7,4,3,1,6023.0,628.0,3325.5,384.0,0
CSOS_Sol_603,12,6,5,1,2,2,5249.0,527.0,2888.0,304.0,0
CSOS_Sol_600,14,4,7,3,0,4,5974.0,503.0,3238.5,416.0,0
CSOS_Sol_601,11,0,7,4,3,1,6326.0,629.0,3477.5,384.0,0
CSOS_Sol_1808,13,0,10,3,1,3,6581.0,627.0,3604.0,432.0,0
CSOS_Sol_1807,13,0,10,3,1,3,6760.0,653.0,3706.5,432.0,0
CSOS_Sol_1809,13,0,12,1,1,3,6422.0,644.0,3533.0,400.0,0
CSOS_Sol_1804,13,0,11,2,1,3,6411.0,650.0,3530.5,416.0,0
CSOS_Sol_1803,12,0,9,3,2,2,6140.0,627.0,3383.5,400.0,0
CSOS_Sol_1806,13,0,11,2,1,3,6805.0,628.0,3716.5,416.0,0
CSOS_Sol_1805,13,0,11,2,1,3,6697.0,654.0,3675.5,416.0,0
CSOS_Sol_1800,12,0,11,1,2,2,6433.0,630.0,3531.5,368.0,0
CSOS_Sol_1802,12,0,10,2,2,2,6343.0,626.0,3484.5,384.0,0
CSOS_Sol_1801,12,0,10,2,2,2,6355.0,636.0,3495.5,384.0,0
CSOS_Sol_620,13,0,9,4,1,3,6709.0,630.0,3669.5,448.0,0
CSOS_Sol_621,12,0,6,6,2,2,6873.0,627.0,3750.0,448.0,0
CSOS_Sol_1820,13,0,9,4,1,3,6554.0,625.0,3589.5,448.0,0
CSOS_Sol_624,13,3,8,2,1,3,5658.0,509.0,3083.5,384.0,0
CSOS_Sol_625,11,3,7,1,3,1,5221.0,517.0,2869.0,304.0,0
CSOS_Sol_622,12,0,7,5,2,2,6467.0,617.0,3542.0,432.0,0
CSOS_Sol_623,13,3,8,2,1,3,5804.0,517.0,3160.5,384.0,0
CSOS_Sol_1819,13,0,10,3,1,3,6716.0,637.0,3676.5,432.0,0
CSOS_Sol_1818,13,0,10,3,1,3,6711.0,625.0,3668.0,432.0,0
CSOS_Sol_617,14,7,7,0,0,4,5820.0,509.0,3164.5,336.0,0
CSOS_Sol_1815,12,0,8,4,2,2,6244.0,622.0,3433.0,416.0,0
CSOS_Sol_1814,12,0,9,3,2,2,6300.0,634.0,3467.0,400.0,0
CSOS_Sol_618,14,7,6,1,0,4,5762.0,526.0,3144.0,352.0,0
CSOS_Sol_615,13,7,5,1,1,3,6104.0,532.0,3318.0,320.0,0
CSOS_Sol_1817,13,0,11,2,1,3,6687.0,634.0,3660.5,416.0,0
CSOS_Sol_616,13,7,5,1,1,3,5824.0,514.0,3169.0,320.0,0
CSOS_Sol_1816,13,0,10,3,1,3,6806.0,624.0,3715.0,432.0,0
CSOS_Sol_1811,12,0,10,2,2,2,6305.0,624.0,3464.5,384.0,0
CSOS_Sol_1810,13,0,11,2,1,3,6755.0,636.0,3695.5,416.0,0
CSOS_Sol_1813,12,0,8,4,2,2,6226.0,611.0,3418.5,416.0,0
CSOS_Sol_619,12,0,8,4,2,2,6296.0,619.0,3457.5,416.0,0
CSOS_Sol_1812,12,0,9,3,2,2,6316.0,634.0,3475.0,400.0,0
CSOS_Sol_610,12,0,7,5,2,2,6543.0,631.0,3587.0,432.0,0
CSOS_Sol_1831,12,0,10,2,2,2,6772.0,617.0,3694.5,384.0,0
CSOS_Sol_1830,12,0,9,3,2,2,6504.0,614.0,3559.0,400.0,0
CSOS_Sol_613,13,7,6,0,1,3,5859.0,523.0,3191.0,304.0,0
CSOS_Sol_614,13,7,6,0,1,3,5829.0,529.0,3179.0,304.0,0
CSOS_Sol_611,13,7,6,0,1,3,5502.0,558.0,3030.0,304.0,0
CSOS_Sol_612,13,7,6,0,1,3,5551.0,567.0,3059.0,304.0,0
CSOS_Sol_1829,12,0,11,1,2,2,6587.0,624.0,3605.5,368.0,0
CSOS_Sol_606,13,7,6,0,1,3,5561.0,505.0,3033.0,304.0,0
CSOS_Sol_1826,12,0,9,3,2,2,6758.0,634.0,3696.0,400.0,0
CSOS_Sol_607,13,0,9,4,1,3,6969.0,631.0,3800.0,448.0,0
CSOS_Sol_1825,13,0,12,1,1,3,6753.0,621.0,3687.0,400.0,0
CSOS_Sol_1828,12,0,10,2,2,2,6537.0,623.0,3580.0,384.0,0
CSOS_Sol_604,13,7,6,0,1,3,5661.0,529.0,3095.0,304.0,0
CSOS_Sol_605,14,7,7,0,0,4,5754.0,502.0,3128.0,336.0,0
CSOS_Sol_1827,12,0,9,3,2,2,6464.0,600.0,3532.0,400.0,0
CSOS_Sol_1822,13,0,11,2,1,3,6737.0,693.0,3715.0,416.0,0
CSOS_Sol_1821,13,0,9,4,1,3,6679.0,646.0,3662.5,448.0,0
CSOS_Sol_1824,12,0,10,2,2,2,6701.0,630.0,3665.5,384.0,0
CSOS_Sol_608,13,7,5,1,1,3,5656.0,528.0,3092.0,320.0,0
CSOS_Sol_609,13,7,5,1,1,3,5574.0,526.0,3050.0,320.0,0
CSOS_Sol_1823,13,0,10,3,1,3,6721.0,630.0,3675.5,432.0,0
CSOS_Sol_642,12,3,6,3,2,2,5439.0,534.0,2986.5,368.0,0
CSOS_Sol_1840,13,0,11,2,1,3,6944.0,634.0,3789.0,416.0,0
CSOS_Sol_643,13,3,8,2,1,3,5460.0,503.0,2981.5,384.0,0
CSOS_Sol_640,12,3,6,3,2,2,5012.0,506.0,2759.0,368.0,0
CSOS_Sol_1842,13,0,11,2,1,3,7017.0,640.0,3828.5,416.0,0
CSOS_Sol_641,12,3,7,2,2,2,5193.0,509.0,2851.0,352.0,0
CSOS_Sol_1841,12,0,8,4,2,2,6399.0,609.0,3504.0,416.0,0
CSOS_Sol_646,12,3,6,3,2,2,5688.0,529.0,3108.5,368.0,0
CSOS_Sol_647,13,3,7,3,1,3,5538.0,502.0,3020.0,400.0,0
CSOS_Sol_644,13,3,7,3,1,3,5521.0,497.0,3009.0,400.0,0
CSOS_Sol_645,12,3,7,2,2,2,5454.0,513.0,2983.5,352.0,0
CSOS_Sol_639,12,3,6,3,2,2,5269.0,515.0,2892.0,368.0,0
CSOS_Sol_1837,13,0,10,3,1,3,6966.0,634.0,3800.0,432.0,0
CSOS_Sol_1836,13,0,11,2,1,3,6873.0,632.0,3752.5,416.0,0
CSOS_Sol_1839,13,0,12,1,1,3,6942.0,666.0,3804.0,400.0,0
CSOS_Sol_637,11,3,5,3,3,1,5301.0,570.0,2935.5,336.0,0
CSOS_Sol_1838,13,0,10,3,1,3,6772.0,613.0,3692.5,432.0,0
CSOS_Sol_638,11,3,5,3,3,1,5105.0,501.0,2803.0,336.0,0
CSOS_Sol_1833,13,0,11,2,1,3,6911.0,627.0,3769.0,416.0,0
CSOS_Sol_1832,12,0,9,3,2,2,6318.0,607.0,3462.5,400.0,0
CSOS_Sol_1835,13,0,11,2,1,3,6633.0,615.0,3624.0,416.0,0
CSOS_Sol_1834,13,0,12,1,1,3,6843.0,612.0,3727.5,400.0,0
CSOS_Sol_631,11,0,9,2,3,1,6105.0,614.0,3359.5,352.0,0
CSOS_Sol_1851,13,0,11,2,1,3,6610.0,618.0,3614.0,416.0,0
CSOS_Sol_632,11,3,6,2,3,1,5223.0,514.0,2868.5,320.0,0
CSOS_Sol_1850,13,0,11,2,1,3,6626.0,695.0,3660.5,416.0,0
CSOS_Sol_1853,13,0,11,2,1,3,6437.0,603.0,3520.0,416.0,0
CSOS_Sol_630,11,0,8,3,3,1,6190.0,684.0,3437.0,368.0,0
CSOS_Sol_1852,13,0,10,3,1,3,6454.0,613.0,3533.5,432.0,0
CSOS_Sol_635,11,0,8,3,3,1,6255.0,625.0,3440.0,368.0,0
CSOS_Sol_636,12,3,7,2,2,2,5314.0,505.0,2909.5,352.0,0
CSOS_Sol_633,14,0,13,1,0,4,6992.0,608.0,3800.0,432.0,0
CSOS_Sol_634,13,3,9,1,1,3,5548.0,503.0,3025.5,368.0,0
CSOS_Sol_1848,13,0,10,3,1,3,6859.0,623.0,3741.0,432.0,0
CSOS_Sol_628,11,3,6,2,3,1,5071.0,508.0,2789.5,320.0,0
CSOS_Sol_629,11,0,7,4,3,1,6561.0,709.0,3635.0,384.0,0
CSOS_Sol_1847,13,0,9,4,1,3,6627.0,667.0,3647.0,448.0,0
CSOS_Sol_626,11,0,7,4,3,1,6296.0,631.0,3463.5,384.0,0
CSOS_Sol_1849,13,0,10,3,1,3,6932.0,625.0,3778.5,432.0,0
CSOS_Sol_627,14,3,9,2,0,4,5846.0,503.0,3174.5,416.0,0
CSOS_Sol_1844,13,0,10,3,1,3,6949.0,623.0,3786.0,432.0,0
CSOS_Sol_1843,13,0,11,2,1,3,6967.0,646.0,3806.5,416.0,0
CSOS_Sol_1846,13,0,9,4,1,3,7055.0,615.0,3835.0,448.0,0
CSOS_Sol_1845,13,0,10,3,1,3,6953.0,627.0,3790.0,432.0,0
CSOS_Sol_1983,12,0,10,2,2,2,6915.0,626.0,3770.5,384.0,0
CSOS_Sol_1982,11,0,9,2,3,1,6175.0,637.0,3406.0,352.0,0
CSOS_Sol_1985,12,0,9,3,2,2,6322.0,594.0,3458.0,400.0,0
CSOS_Sol_1984,12,0,11,1,2,2,6419.0,634.0,3526.5,368.0,0
CSOS_Sol_1981,11,0,9,2,3,1,6177.0,655.0,3416.0,352.0,0
CSOS_Sol_1980,12,0,11,1,2,2,6653.0,620.0,3636.5,368.0,0
CSOS_Sol_1979,11,0,10,1,3,1,6411.0,620.0,3515.5,336.0,0
CSOS_Sol_1976,11,0,10,1,3,1,6327.0,616.0,3471.5,336.0,0
CSOS_Sol_1975,12,0,11,1,2,2,6412.0,626.0,3519.0,368.0,0
CSOS_Sol_1978,12,0,11,1,2,2,6587.0,624.0,3605.5,368.0,0
CSOS_Sol_1977,12,0,10,2,2,2,6641.0,614.0,3627.5,384.0,0
CSOS_Sol_1994,12,0,10,2,2,2,6586.0,670.0,3628.0,384.0,0
CSOS_Sol_1993,12,0,10,2,2,2,6753.0,628.0,3690.5,384.0,0
CSOS_Sol_1996,12,0,10,2,2,2,6617.0,621.0,3619.0,384.0,0
CSOS_Sol_1995,12,0,11,1,2,2,6562.0,634.0,3598.0,368.0,0
CSOS_Sol_1990,12,0,11,1,2,2,6654.0,626.0,3640.0,368.0,0
CSOS_Sol_1992,12,0,11,1,2,2,6641.0,629.0,3635.0,368.0,0
CSOS_Sol_1991,12,0,12,0,2,2,6563.0,608.0,3585.5,352.0,0
CSOS_Sol_1987,12,0,11,1,2,2,6664.0,624.0,3644.0,368.0,0
CSOS_Sol_1986,12,0,12,0,2,2,6717.0,631.0,3674.0,352.0,0
CSOS_Sol_1989,12,0,10,2,2,2,6551.0,615.0,3583.0,384.0,0
CSOS_Sol_1988,12,0,11,1,2,2,6572.0,626.0,3599.0,368.0,0
CSOS_Sol_1998,12,0,9,3,2,2,6535.0,609.0,3572.0,400.0,0
CSOS_Sol_1997,12,0,9,3,2,2,6859.0,631.0,3745.0,400.0,0
CSOS_Sol_1999,12,0,11,1,2,2,6442.0,637.0,3539.5,368.0,0
CSOS_Sol_2402,12,0,9,3,2,2,6719.0,634.0,3676.5,400.0,0
CSOS_Sol_2403,12,0,11,1,2,2,6500.0,603.0,3551.5,368.0,0
CSOS_Sol_2400,12,0,10,2,2,2,6877.0,644.0,3760.5,384.0,0
CSOS_Sol_2401,12,0,10,2,2,2,6782.0,632.0,3707.0,384.0,0
CSOS_Sol_2413,12,0,8,4,2,2,6532.0,626.0,3579.0,416.0,0
CSOS_Sol_2414,12,0,9,3,2,2,6533.0,639.0,3586.0,400.0,0
CSOS_Sol_2411,12,0,9,3,2,2,6838.0,633.0,3735.5,400.0,0
CSOS_Sol_2412,12,0,9,3,2,2,6449.0,600.0,3524.5,400.0,0
CSOS_Sol_2410,12,0,10,2,2,2,6477.0,636.0,3556.5,384.0,0
CSOS_Sol_2408,11,0,8,3,3,1,6368.0,635.0,3501.5,368.0,0
CSOS_Sol_2409,12,0,10,2,2,2,6796.0,639.0,3717.5,384.0,0
CSOS_Sol_2406,11,0,8,3,3,1,6213.0,601.0,3407.0,368.0,0
CSOS_Sol_2407,11,0,9,2,3,1,6134.0,617.0,3375.5,352.0,0
CSOS_Sol_2404,12,0,10,2,2,2,6610.0,647.0,3628.5,384.0,0
CSOS_Sol_2405,12,0,9,3,2,2,6848.0,649.0,3748.5,400.0,0
CSOS_Sol_2424,12,0,9,3,2,2,5909.0,594.0,3251.5,400.0,0
CSOS_Sol_2425,12,0,11,1,2,2,6250.0,621.0,3435.5,368.0,0
CSOS_Sol_2422,12,0,10,2,2,2,6237.0,620.0,3428.5,384.0,0
CSOS_Sol_2423,12,0,9,3,2,2,6309.0,619.0,3464.0,400.0,0
CSOS_Sol_2420,12,0,9,3,2,2,6237.0,611.0,3424.0,400.0,0
CSOS_Sol_2421,12,0,10,2,2,2,6097.0,690.0,3393.5,384.0,0
CSOS_Sol_2419,12,0,10,2,2,2,5990.0,625.0,3307.5,384.0,0
CSOS_Sol_2417,12,0,8,4,2,2,6100.0,607.0,3353.5,416.0,0
CSOS_Sol_2418,12,0,11,1,2,2,6201.0,637.0,3419.0,368.0,0
CSOS_Sol_2415,12,0,9,3,2,2,6570.0,634.0,3602.0,400.0,0
CSOS_Sol_2416,12,0,8,4,2,2,6680.0,630.0,3655.0,416.0,0
CSOS_Sol_2435,13,0,12,1,1,3,6487.0,641.0,3564.0,400.0,0
CSOS_Sol_1103,12,0,8,4,2,2,6702.0,688.0,3695.0,416.0,0
CSOS_Sol_1102,11,4,6,1,3,1,6400.0,654.0,3527.0,288.0,0
CSOS_Sol_2436,13,0,11,2,1,3,6657.0,767.0,3712.0,416.0,0
CSOS_Sol_2433,13,0,10,3,1,3,6557.0,625.0,3591.0,432.0,0
CSOS_Sol_1105,12,4,6,2,2,2,6433.0,630.0,3531.5,336.0,0
CSOS_Sol_1104,11,4,5,2,3,1,6256.0,626.0,3441.0,304.0,0
CSOS_Sol_2434,13,0,11,2,1,3,6403.0,613.0,3508.0,416.0,0
CSOS_Sol_2431,13,0,11,2,1,3,6471.0,641.0,3556.0,416.0,0
CSOS_Sol_2432,13,0,11,2,1,3,6494.0,619.0,3556.5,416.0,0
CSOS_Sol_1101,12,4,7,1,2,2,6590.0,641.0,3615.5,320.0,0
CSOS_Sol_2430,13,0,12,1,1,3,6502.0,639.0,3570.5,400.0,0
CSOS_Sol_1100,11,4,6,1,3,1,6297.0,633.0,3465.0,288.0,0
CSOS_Sol_2428,12,0,9,3,2,2,6177.0,639.0,3408.0,400.0,0
CSOS_Sol_2429,13,0,10,3,1,3,6747.0,627.0,3687.0,432.0,0
CSOS_Sol_2426,12,0,10,2,2,2,6002.0,611.0,3306.5,384.0,0
CSOS_Sol_2427,12,0,10,2,2,2,6307.0,623.0,3465.0,384.0,0
CSOS_Sol_499,11,4,7,0,3,1,6204.0,710.0,3457.0,272.0,0
CSOS_Sol_2446,13,0,9,4,1,3,6689.0,624.0,3656.5,448.0,0
CSOS_Sol_1114,11,4,7,0,3,1,6208.0,637.0,3422.5,272.0,0
CSOS_Sol_2447,13,0,10,3,1,3,6484.0,637.0,3560.5,432.0,0
CSOS_Sol_1113,12,4,7,1,2,2,6562.0,635.0,3598.5,320.0,0
CSOS_Sol_2444,13,0,10,3,1,3,6639.0,625.0,3632.0,432.0,0
CSOS_Sol_497,13,0,10,3,1,3,6489.0,613.0,3551.0,432.0,0
CSOS_Sol_1116,11,4,6,1,3,1,6399.0,639.0,3519.0,288.0,0
CSOS_Sol_498,12,4,6,2,2,2,5507.0,519.0,3013.0,336.0,0
CSOS_Sol_2445,13,0,9,4,1,3,6654.0,635.0,3644.5,448.0,0
CSOS_Sol_1115,11,4,6,1,3,1,6182.0,631.0,3406.5,288.0,0
CSOS_Sol_2442,13,0,11,2,1,3,6619.0,626.0,3622.5,416.0,0
CSOS_Sol_1110,11,4,5,2,3,1,6070.0,620.0,3345.0,304.0,0
CSOS_Sol_2443,13,0,10,3,1,3,6880.0,618.0,3749.0,432.0,0
CSOS_Sol_2440,12,0,9,3,2,2,6109.0,620.0,3364.5,400.0,0
CSOS_Sol_1112,12,4,7,1,2,2,6629.0,634.0,3631.5,320.0,0
CSOS_Sol_2441,13,0,11,2,1,3,6518.0,627.0,3572.5,416.0,0
CSOS_Sol_1111,11,4,5,2,3,1,6230.0,627.0,3428.5,304.0,0
CSOS_Sol_491,11,0,8,3,3,1,6275.0,658.0,3466.5,368.0,0
CSOS_Sol_492,11,0,9,2,3,1,6207.0,632.0,3419.5,352.0,0
CSOS_Sol_490,12,0,7,5,2,2,6591.0,632.0,3611.5,432.0,0
CSOS_Sol_495,11,4,7,0,3,1,6386.0,638.0,3512.0,272.0,0
CSOS_Sol_496,12,4,6,2,2,2,5437.0,517.0,2977.0,336.0,0
CSOS_Sol_493,12,4,6,2,2,2,5674.0,542.0,3108.0,336.0,0
CSOS_Sol_494,12,3,7,2,2,2,6248.0,625.0,3436.5,352.0,0
CSOS_Sol_2439,12,0,9,3,2,2,6318.0,630.0,3474.0,400.0,0
CSOS_Sol_1107,13,4,8,1,1,3,6599.0,630.0,3614.5,352.0,0
CSOS_Sol_1106,13,4,9,0,1,3,6553.0,642.0,3597.5,336.0,0
CSOS_Sol_1109,12,4,8,0,2,2,6585.0,654.0,3619.5,304.0,0
CSOS_Sol_2437,12,0,10,2,2,2,6617.0,647.0,3632.0,384.0,0
CSOS_Sol_2438,12,0,8,4,2,2,6286.0,625.0,3455.5,416.0,0
CSOS_Sol_1108,11,4,6,1,3,1,6280.0,633.0,3456.5,288.0,0
CSOS_Sol_1125,11,4,5,2,3,1,6230.0,614.0,3422.0,304.0,0
CSOS_Sol_2457,12,0,9,3,2,2,6571.0,607.0,3589.0,400.0,0
CSOS_Sol_1124,11,4,4,3,3,1,6310.0,616.0,3463.0,320.0,0
CSOS_Sol_2458,13,0,11,2,1,3,6852.0,682.0,3767.0,416.0,0
CSOS_Sol_1127,12,4,7,1,2,2,6396.0,626.0,3511.0,320.0,0
CSOS_Sol_2455,12,0,10,2,2,2,6515.0,618.0,3566.5,384.0,0
CSOS_Sol_1126,11,4,5,2,3,1,6236.0,620.0,3428.0,304.0,0
CSOS_Sol_2456,12,0,10,2,2,2,6534.0,614.0,3574.0,384.0,0
CSOS_Sol_1121,12,4,6,2,2,2,6594.0,638.0,3616.0,336.0,0
CSOS_Sol_2453,12,0,9,3,2,2,6373.0,612.0,3492.5,400.0,0
CSOS_Sol_1120,12,4,8,0,2,2,6653.0,643.0,3648.0,304.0,0
CSOS_Sol_2454,12,0,11,1,2,2,6495.0,639.0,3567.0,368.0,0
CSOS_Sol_1123,11,4,6,1,3,1,6350.0,708.0,3529.0,288.0,0
CSOS_Sol_2451,13,0,12,1,1,3,6684.0,608.0,3646.0,400.0,0
CSOS_Sol_1122,12,4,7,1,2,2,6593.0,619.0,3606.0,320.0,0
CSOS_Sol_2452,12,0,8,4,2,2,6614.0,607.0,3610.5,416.0,0
CSOS_Sol_2450,12,0,9,3,2,2,6375.0,630.0,3502.5,400.0,0
CSOS_Sol_1118,12,4,7,1,2,2,6590.0,628.0,3609.0,320.0,0
CSOS_Sol_1117,11,4,5,2,3,1,6436.0,651.0,3543.5,304.0,0
CSOS_Sol_2448,12,0,9,3,2,2,6622.0,625.0,3623.5,400.0,0
CSOS_Sol_1119,12,4,6,2,2,2,6659.0,626.0,3642.5,336.0,0
CSOS_Sol_2449,12,0,9,3,2,2,6732.0,638.0,3685.0,400.0,0
CSOS_Sol_1136,12,4,6,2,2,2,6025.0,614.0,3319.5,336.0,0
CSOS_Sol_2468,13,0,10,3,1,3,6831.0,641.0,3736.0,432.0,0
CSOS_Sol_1135,12,4,7,1,2,2,6649.0,637.0,3643.0,320.0,0
CSOS_Sol_2469,13,0,10,3,1,3,6995.0,645.0,3820.0,432.0,0
CSOS_Sol_2466,13,0,10,3,1,3,6977.0,627.0,3802.0,432.0,0
CSOS_Sol_1138,12,4,7,1,2,2,6215.0,638.0,3426.5,320.0,0
CSOS_Sol_1137,12,4,6,2,2,2,6330.0,661.0,3495.5,336.0,0
CSOS_Sol_2467,13,0,11,2,1,3,7017.0,686.0,3851.5,416.0,0
CSOS_Sol_1132,12,4,5,3,2,2,6431.0,660.0,3545.5,352.0,0
CSOS_Sol_2464,13,0,11,2,1,3,6875.0,629.0,3752.0,416.0,0
CSOS_Sol_1131,12,4,6,2,2,2,6657.0,619.0,3638.0,336.0,0
CSOS_Sol_2465,13,0,10,3,1,3,6733.0,599.0,3666.0,432.0,0
CSOS_Sol_1134,12,4,5,3,2,2,6208.0,629.0,3418.5,352.0,0
CSOS_Sol_2462,13,0,10,3,1,3,6848.0,643.0,3745.5,432.0,0
CSOS_Sol_1133,12,4,7,1,2,2,6199.0,620.0,3409.5,320.0,0
CSOS_Sol_2463,13,0,12,1,1,3,6880.0,630.0,3755.0,400.0,0
CSOS_Sol_2460,13,0,11,2,1,3,6935.0,640.0,3787.5,416.0,0
CSOS_Sol_2461,13,0,11,2,1,3,7026.0,617.0,3821.5,416.0,0
CSOS_Sol_1130,12,4,6,2,2,2,6585.0,641.0,3613.0,336.0,0
CSOS_Sol_1129,12,4,5,3,2,2,6845.0,676.0,3760.5,352.0,0
CSOS_Sol_1128,12,4,6,2,2,2,6758.0,637.0,3697.5,336.0,0
CSOS_Sol_2459,13,0,12,1,1,3,6943.0,618.0,3780.5,400.0,0
CSOS_Sol_1147,13,4,7,2,1,3,6742.0,650.0,3696.0,368.0,0
CSOS_Sol_2479,13,0,10,3,1,3,6732.0,635.0,3683.5,432.0,0
CSOS_Sol_1146,13,4,8,1,1,3,6710.0,629.0,3669.5,352.0,0
CSOS_Sol_2477,13,0,10,3,1,3,6792.0,622.0,3707.0,432.0,0
CSOS_Sol_1149,13,4,9,0,1,3,6590.0,631.0,3610.5,336.0,0
CSOS_Sol_2478,13,0,11,2,1,3,6591.0,616.0,3603.5,416.0,0
CSOS_Sol_1148,13,4,8,1,1,3,6638.0,625.0,3631.5,352.0,0
CSOS_Sol_1143,12,4,8,0,2,2,6450.0,624.0,3537.0,304.0,0
CSOS_Sol_2475,13,0,11,2,1,3,6536.0,605.0,3570.5,416.0,0
CSOS_Sol_2476,13,0,11,2,1,3,6490.0,619.0,3554.5,416.0,0
CSOS_Sol_1142,12,4,7,1,2,2,6292.0,636.0,3464.0,320.0,0
CSOS_Sol_1145,12,4,6,2,2,2,6332.0,641.0,3486.5,336.0,0
CSOS_Sol_2473,13,0,9,4,1,3,6912.0,615.0,3763.5,448.0,0
CSOS_Sol_1144,12,4,7,1,2,2,6354.0,612.0,3483.0,320.0,0
CSOS_Sol_2474,13,0,11,2,1,3,6573.0,622.0,3597.5,416.0,0
CSOS_Sol_2471,13,0,11,2,1,3,6959.0,596.0,3777.5,416.0,0
CSOS_Sol_2472,13,0,10,3,1,3,6934.0,637.0,3785.5,432.0,0
CSOS_Sol_1141,12,4,6,2,2,2,6253.0,622.0,3437.5,336.0,0
CSOS_Sol_2470,13,0,9,4,1,3,6994.0,631.0,3812.5,448.0,0
CSOS_Sol_1140,12,4,7,1,2,2,6363.0,634.0,3498.5,320.0,0
CSOS_Sol_1139,13,4,8,1,1,3,6592.0,638.0,3615.0,352.0,0
CSOS_Sol_1158,13,4,6,3,1,3,6678.0,639.0,3658.5,384.0,0
CSOS_Sol_1157,13,4,7,2,1,3,6628.0,640.0,3634.0,368.0,0
CSOS_Sol_2488,14,0,12,2,0,4,6880.0,593.0,3736.5,448.0,0
CSOS_Sol_2489,14,0,11,3,0,4,6970.0,619.0,3794.5,464.0,0
CSOS_Sol_1159,13,4,7,2,1,3,6537.0,637.0,3587.0,368.0,0
CSOS_Sol_1154,12,4,6,2,2,2,6625.0,645.0,3635.0,336.0,0
CSOS_Sol_2486,14,0,12,2,0,4,7046.0,628.0,3837.0,448.0,0
CSOS_Sol_1153,12,4,5,3,2,2,6091.0,615.0,3353.0,352.0,0
CSOS_Sol_2487,14,0,12,2,0,4,6879.0,632.0,3755.5,448.0,0
CSOS_Sol_1156,13,4,7,2,1,3,6791.0,642.0,3716.5,368.0,0
CSOS_Sol_2484,13,0,11,2,1,3,6480.0,597.0,3538.5,416.0,0
CSOS_Sol_1155,13,4,8,1,1,3,6639.0,637.0,3638.0,352.0,0
CSOS_Sol_2485,13,0,10,3,1,3,6447.0,585.0,3516.0,432.0,0
CSOS_Sol_1150,13,4,8,1,1,3,6634.0,620.0,3627.0,352.0,0
CSOS_Sol_2482,13,0,12,1,1,3,6506.0,625.0,3565.5,400.0,0
CSOS_Sol_2483,13,0,11,2,1,3,6414.0,629.0,3521.5,416.0,0
CSOS_Sol_1152,12,4,6,2,2,2,6283.0,625.0,3454.0,336.0,0
CSOS_Sol_2480,13,0,10,3,1,3,6722.0,631.0,3676.5,432.0,0
CSOS_Sol_1151,13,4,7,2,1,3,6616.0,626.0,3621.0,368.0,0
CSOS_Sol_2481,13,0,9,4,1,3,6359.0,611.0,3485.0,448.0,0
CSOS_Sol_1169,12,4,6,2,2,2,6554.0,634.0,3594.0,336.0,0
CSOS_Sol_1168,12,4,7,1,2,2,6514.0,623.0,3568.5,320.0,0
CSOS_Sol_2499,14,0,11,3,0,4,6806.0,628.0,3717.0,464.0,0
CSOS_Sol_1165,12,4,7,1,2,2,6933.0,677.0,3805.0,320.0,0
CSOS_Sol_2497,14,0,12,2,0,4,6728.0,621.0,3674.5,448.0,0
CSOS_Sol_2498,14,0,11,3,0,4,6881.0,631.0,3756.0,464.0,0
CSOS_Sol_1164,12,4,7,1,2,2,6711.0,633.0,3672.0,320.0,0
CSOS_Sol_1167,12,4,6,2,2,2,6545.0,621.0,3583.0,336.0,0
CSOS_Sol_2495,13,0,9,4,1,3,6255.0,590.0,3422.5,448.0,0
CSOS_Sol_1166,12,4,6,2,2,2,6776.0,625.0,3700.5,336.0,0
